NombreComuna,semana_epi_str,IdCausa,Causa,Total,Menores_1,De_1_a_4,De_5_a_14,De_15_a_64,De_65_y_mas
La Reina,03-2024,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",5,0,0,0,4,1
La Reina,03-2024,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
La Reina,03-2024,10,Atenciones de urgencia - IRA Alta (J00-J06),79,1,8,10,56,4
La Reina,03-2024,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),10,0,0,1,3,6
La Reina,03-2024,25,Hospitalizaciones - Total,0,0,0,0,0,0
La Reina,03-2024,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",24,0,0,0,16,8
La Reina,03-2024,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",15,0,0,2,9,4
La Reina,03-2024,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
La Reina,03-2024,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
La Reina,04-2024,1,Atenciones de urgencia - Total,754,3,32,67,499,153
La Reina,04-2024,2,Atenciones de urgencia - Total Respiratorios,139,1,10,14,83,31
La Reina,04-2024,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),19,1,2,3,7,6
La Reina,04-2024,4,Atenciones de urgencia - Influenza (J09-J11),0,0,0,0,0,0
La Reina,04-2024,5,Atenciones de urgencia - Neumonía (J12-J18),4,0,0,0,0,4
La Reina,04-2024,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",8,0,0,0,2,6
La Reina,04-2024,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
La Reina,04-2024,10,Atenciones de urgencia - IRA Alta (J00-J06),95,0,8,7,71,9
La Reina,04-2024,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),13,0,0,4,3,6
La Reina,04-2024,25,Hospitalizaciones - Total,0,0,0,0,0,0
La Reina,04-2024,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",15,0,0,1,9,5
La Reina,04-2024,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",1,0,0,0,1,0
La Reina,04-2024,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
La Reina,04-2024,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
La Reina,05-2024,1,Atenciones de urgencia - Total,707,5,23,59,457,163
La Reina,05-2024,2,Atenciones de urgencia - Total Respiratorios,123,2,8,14,72,27
La Reina,05-2024,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),24,1,2,1,14,6
La Reina,05-2024,4,Atenciones de urgencia - Influenza (J09-J11),1,0,0,0,0,1
La Reina,05-2024,5,Atenciones de urgencia - Neumonía (J12-J18),6,0,0,1,1,4
La Reina,05-2024,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",3,0,0,0,0,3
La Reina,05-2024,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
La Reina,05-2024,10,Atenciones de urgencia - IRA Alta (J00-J06),85,1,6,12,56,10
La Reina,05-2024,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),4,0,0,0,1,3
La Reina,05-2024,25,Hospitalizaciones - Total,0,0,0,0,0,0
La Reina,05-2024,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",23,0,0,3,14,6
La Reina,05-2024,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",4,0,0,0,3,1
La Reina,05-2024,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
La Reina,05-2024,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
La Reina,06-2024,1,Atenciones de urgencia - Total,691,10,24,64,432,161
La Reina,06-2024,2,Atenciones de urgencia - Total Respiratorios,106,3,6,12,65,20
La Reina,06-2024,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),12,1,2,1,6,2
La Reina,06-2024,4,Atenciones de urgencia - Influenza (J09-J11),0,0,0,0,0,0
La Reina,06-2024,5,Atenciones de urgencia - Neumonía (J12-J18),4,0,0,0,1,3
La Reina,06-2024,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",6,0,1,0,3,2
La Reina,06-2024,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
La Reina,06-2024,10,Atenciones de urgencia - IRA Alta (J00-J06),78,2,3,11,53,9
La Reina,06-2024,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),6,0,0,0,2,4
La Reina,06-2024,25,Hospitalizaciones - Total,0,0,0,0,0,0
La Reina,06-2024,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",36,2,0,4,18,12
La Reina,06-2024,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",11,0,0,2,6,3
La Reina,06-2024,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
La Reina,06-2024,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
La Reina,07-2024,1,Atenciones de urgencia - Total,657,4,23,41,442,147
La Reina,07-2024,2,Atenciones de urgencia - Total Respiratorios,102,0,7,8,68,19
La Reina,07-2024,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),5,0,0,0,2,3
La Reina,07-2024,4,Atenciones de urgencia - Influenza (J09-J11),4,0,0,1,3,0
La Reina,07-2024,5,Atenciones de urgencia - Neumonía (J12-J18),3,0,0,0,1,2
La Reina,07-2024,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",3,0,0,0,1,2
La Reina,07-2024,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
La Reina,07-2024,10,Atenciones de urgencia - IRA Alta (J00-J06),85,0,7,7,59,12
La Reina,07-2024,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),2,0,0,0,2,0
La Reina,07-2024,25,Hospitalizaciones - Total,0,0,0,0,0,0
La Reina,07-2024,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",27,2,0,1,20,4
La Reina,07-2024,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",13,0,0,0,8,5
La Reina,07-2024,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
La Reina,07-2024,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
La Reina,08-2024,1,Atenciones de urgencia - Total,631,4,19,37,428,143
La Reina,08-2024,2,Atenciones de urgencia - Total Respiratorios,93,4,9,10,58,12
La Reina,08-2024,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),8,0,2,0,4,2
La Reina,08-2024,4,Atenciones de urgencia - Influenza (J09-J11),0,0,0,0,0,0
La Reina,08-2024,5,Atenciones de urgencia - Neumonía (J12-J18),7,0,1,0,3,3
La Reina,08-2024,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",6,0,0,1,2,3
La Reina,08-2024,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
La Reina,08-2024,10,Atenciones de urgencia - IRA Alta (J00-J06),69,4,6,9,47,3
La Reina,08-2024,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),3,0,0,0,2,1
La Reina,08-2024,25,Hospitalizaciones - Total,0,0,0,0,0,0
La Reina,08-2024,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",23,0,0,2,13,8
La Reina,08-2024,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",8,0,0,0,7,1
La Reina,08-2024,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
La Reina,08-2024,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
La Reina,09-2024,1,Atenciones de urgencia - Total,672,6,18,56,451,141
La Reina,09-2024,2,Atenciones de urgencia - Total Respiratorios,88,0,5,13,53,17
La Reina,09-2024,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),11,0,1,1,7,2
La Reina,09-2024,4,Atenciones de urgencia - Influenza (J09-J11),1,0,0,1,0,0
La Reina,09-2024,5,Atenciones de urgencia - Neumonía (J12-J18),3,0,0,0,0,3
La Reina,09-2024,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",6,0,0,0,3,3
La Reina,09-2024,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
La Reina,09-2024,10,Atenciones de urgencia - IRA Alta (J00-J06),61,0,3,11,41,6
La Reina,09-2024,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),6,0,1,0,2,3
La Reina,09-2024,25,Hospitalizaciones - Total,0,0,0,0,0,0
La Reina,09-2024,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",9,0,0,0,5,4
La Reina,09-2024,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",9,0,0,0,8,1
La Reina,09-2024,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
La Reina,09-2024,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
La Reina,10-2024,1,Atenciones de urgencia - Total,741,7,18,69,493,154
La Reina,10-2024,2,Atenciones de urgencia - Total Respiratorios,122,4,4,15,77,22
La Reina,10-2024,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),9,0,0,0,6,3
La Reina,10-2024,4,Atenciones de urgencia - Influenza (J09-J11),2,0,0,0,1,1
La Reina,10-2024,5,Atenciones de urgencia - Neumonía (J12-J18),4,0,0,0,1,3
La Reina,10-2024,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",7,0,0,0,2,5
La Reina,10-2024,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
La Reina,10-2024,10,Atenciones de urgencia - IRA Alta (J00-J06),92,4,4,15,62,7
La Reina,10-2024,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),8,0,0,0,5,3
La Reina,10-2024,25,Hospitalizaciones - Total,0,0,0,0,0,0
La Reina,10-2024,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",14,0,0,6,7,1
La Reina,10-2024,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",7,0,0,1,3,3
La Reina,10-2024,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
La Reina,10-2024,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
La Reina,11-2024,1,Atenciones de urgencia - Total,773,8,49,87,498,131
La Reina,11-2024,2,Atenciones de urgencia - Total Respiratorios,209,3,27,43,120,16
La Reina,11-2024,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),28,0,4,0,22,2
La Reina,11-2024,4,Atenciones de urgencia - Influenza (J09-J11),0,0,0,0,0,0
La Reina,11-2024,5,Atenciones de urgencia - Neumonía (J12-J18),5,0,0,0,1,4
La Reina,11-2024,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",4,0,0,0,4,0
La Reina,11-2024,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
La Reina,11-2024,10,Atenciones de urgencia - IRA Alta (J00-J06),166,3,21,41,91,10
La Reina,11-2024,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),6,0,2,2,2,0
La Reina,11-2024,25,Hospitalizaciones - Total,0,0,0,0,0,0
La Reina,11-2024,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",6,0,0,0,4,2
La Reina,11-2024,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",1,0,0,0,1,0
La Reina,11-2024,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
La Reina,11-2024,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
La Reina,12-2024,1,Atenciones de urgencia - Total,965,13,61,152,579,160
La Reina,12-2024,2,Atenciones de urgencia - Total Respiratorios,351,8,46,100,165,32
La Reina,12-2024,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),45,2,8,11,22,2
La Reina,12-2024,4,Atenciones de urgencia - Influenza (J09-J11),2,0,0,1,1,0
La Reina,12-2024,5,Atenciones de urgencia - Neumonía (J12-J18),10,0,0,0,3,7
La Reina,12-2024,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",6,0,1,0,3,2
La Reina,12-2024,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
La Reina,12-2024,10,Atenciones de urgencia - IRA Alta (J00-J06),276,6,37,88,129,16
La Reina,12-2024,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),12,0,0,0,7,5
La Reina,12-2024,25,Hospitalizaciones - Total,0,0,0,0,0,0
La Reina,12-2024,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",2,0,0,0,1,1
La Reina,12-2024,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",0,0,0,0,0,0
La Reina,12-2024,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
La Reina,12-2024,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
La Reina,13-2024,1,Atenciones de urgencia - Total,861,11,55,102,536,157
La Reina,13-2024,2,Atenciones de urgencia - Total Respiratorios,287,7,30,53,159,38
La Reina,13-2024,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),55,2,11,11,24,7
La Reina,13-2024,4,Atenciones de urgencia - Influenza (J09-J11),5,1,0,0,4,0
La Reina,13-2024,5,Atenciones de urgencia - Neumonía (J12-J18),15,0,0,0,5,10
La Reina,13-2024,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",5,0,1,0,2,2
La Reina,13-2024,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
La Reina,13-2024,10,Atenciones de urgencia - IRA Alta (J00-J06),199,4,18,42,120,15
La Reina,13-2024,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),8,0,0,0,4,4
La Reina,13-2024,25,Hospitalizaciones - Total,0,0,0,0,0,0
La Reina,13-2024,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",0,0,0,0,0,0
La Reina,13-2024,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",0,0,0,0,0,0
La Reina,13-2024,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
La Reina,13-2024,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
La Reina,14-2024,1,Atenciones de urgencia - Total,913,6,45,111,587,164
La Reina,14-2024,2,Atenciones de urgencia - Total Respiratorios,222,2,27,34,125,34
La Reina,14-2024,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),44,0,6,5,22,11
La Reina,14-2024,4,Atenciones de urgencia - Influenza (J09-J11),3,0,0,0,3,0
La Reina,14-2024,5,Atenciones de urgencia - Neumonía (J12-J18),12,0,0,0,5,7
La Reina,14-2024,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",4,0,0,0,1,3
La Reina,14-2024,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
La Reina,14-2024,10,Atenciones de urgencia - IRA Alta (J00-J06),147,2,21,29,86,9
La Reina,14-2024,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),12,0,0,0,8,4
La Reina,14-2024,25,Hospitalizaciones - Total,0,0,0,0,0,0
La Reina,14-2024,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",2,0,0,0,2,0
La Reina,14-2024,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",0,0,0,0,0,0
La Reina,14-2024,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
La Reina,14-2024,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
La Reina,15-2024,1,Atenciones de urgencia - Total,839,9,43,102,542,143
La Reina,15-2024,2,Atenciones de urgencia - Total Respiratorios,216,2,24,37,127,26
La Reina,15-2024,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),58,0,10,10,31,7
La Reina,15-2024,4,Atenciones de urgencia - Influenza (J09-J11),1,0,0,0,1,0
La Reina,15-2024,5,Atenciones de urgencia - Neumonía (J12-J18),5,0,0,0,2,3
La Reina,15-2024,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",9,0,1,2,1,5
La Reina,15-2024,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
La Reina,15-2024,10,Atenciones de urgencia - IRA Alta (J00-J06),130,2,13,24,85,6
La Reina,15-2024,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),13,0,0,1,7,5
La Reina,15-2024,25,Hospitalizaciones - Total,0,0,0,0,0,0
La Reina,15-2024,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",1,0,0,0,1,0
La Reina,15-2024,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",0,0,0,0,0,0
La Reina,15-2024,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
La Reina,15-2024,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
La Reina,16-2024,1,Atenciones de urgencia - Total,884,6,62,136,554,126
La Reina,16-2024,2,Atenciones de urgencia - Total Respiratorios,308,4,31,76,176,21
La Reina,16-2024,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),59,1,10,12,34,2
La Reina,16-2024,4,Atenciones de urgencia - Influenza (J09-J11),1,0,0,0,1,0
La Reina,16-2024,5,Atenciones de urgencia - Neumonía (J12-J18),24,0,0,1,12,11
La Reina,16-2024,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",1,0,0,0,1,0
La Reina,16-2024,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
La Reina,16-2024,10,Atenciones de urgencia - IRA Alta (J00-J06),214,3,20,60,125,6
La Reina,16-2024,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),9,0,1,3,3,2
La Reina,16-2024,25,Hospitalizaciones - Total,0,0,0,0,0,0
La Reina,16-2024,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",0,0,0,0,0,0
La Reina,16-2024,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",0,0,0,0,0,0
La Reina,16-2024,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
La Reina,16-2024,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
La Reina,17-2024,1,Atenciones de urgencia - Total,927,9,72,172,528,146
La Reina,17-2024,2,Atenciones de urgencia - Total Respiratorios,363,2,33,83,210,35
La Reina,17-2024,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),83,1,13,18,45,6
La Reina,17-2024,4,Atenciones de urgencia - Influenza (J09-J11),11,0,0,4,7,0
La Reina,17-2024,5,Atenciones de urgencia - Neumonía (J12-J18),17,0,0,1,5,11
La Reina,17-2024,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",11,0,1,3,6,1
La Reina,17-2024,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
La Reina,17-2024,10,Atenciones de urgencia - IRA Alta (J00-J06),233,1,19,57,142,14
La Reina,17-2024,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),8,0,0,0,5,3
La Reina,17-2024,25,Hospitalizaciones - Total,0,0,0,0,0,0
La Reina,17-2024,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",0,0,0,0,0,0
La Reina,17-2024,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",0,0,0,0,0,0
La Reina,17-2024,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
La Reina,17-2024,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
La Reina,18-2024,1,Atenciones de urgencia - Total,912,5,59,164,540,144
La Reina,18-2024,2,Atenciones de urgencia - Total Respiratorios,388,3,25,78,241,41
La Reina,18-2024,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),97,0,12,19,62,4
La Reina,18-2024,4,Atenciones de urgencia - Influenza (J09-J11),15,0,0,4,11,0
La Reina,18-2024,5,Atenciones de urgencia - Neumonía (J12-J18),13,0,1,0,6,6
La Reina,18-2024,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",10,0,0,2,1,7
La Reina,18-2024,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
La Reina,18-2024,10,Atenciones de urgencia - IRA Alta (J00-J06),240,3,11,52,157,17
La Reina,18-2024,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),13,0,1,1,4,7
La Reina,18-2024,25,Hospitalizaciones - Total,0,0,0,0,0,0
La Reina,18-2024,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",0,0,0,0,0,0
La Reina,18-2024,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",0,0,0,0,0,0
La Reina,18-2024,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
La Reina,18-2024,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
La Reina,19-2024,1,Atenciones de urgencia - Total,951,7,43,149,636,116
La Reina,19-2024,2,Atenciones de urgencia - Total Respiratorios,432,4,14,85,299,30
La Reina,19-2024,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),104,1,5,22,68,8
La Reina,19-2024,4,Atenciones de urgencia - Influenza (J09-J11),3,0,0,0,3,0
La Reina,19-2024,5,Atenciones de urgencia - Neumonía (J12-J18),16,0,1,0,8,7
La Reina,19-2024,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",7,0,0,0,3,4
La Reina,19-2024,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
La Reina,19-2024,10,Atenciones de urgencia - IRA Alta (J00-J06),286,3,8,59,210,6
La Reina,19-2024,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),16,0,0,4,7,5
La Reina,19-2024,25,Hospitalizaciones - Total,0,0,0,0,0,0
La Reina,19-2024,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",0,0,0,0,0,0
La Reina,19-2024,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",0,0,0,0,0,0
La Reina,19-2024,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
La Reina,19-2024,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
La Reina,20-2024,1,Atenciones de urgencia - Total,1048,8,39,129,722,150
La Reina,20-2024,2,Atenciones de urgencia - Total Respiratorios,517,3,15,73,372,54
La Reina,20-2024,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),180,2,9,28,127,14
La Reina,20-2024,4,Atenciones de urgencia - Influenza (J09-J11),11,0,0,1,9,1
La Reina,20-2024,5,Atenciones de urgencia - Neumonía (J12-J18),29,0,0,0,12,17
La Reina,20-2024,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",13,0,1,1,8,3
La Reina,20-2024,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
La Reina,20-2024,10,Atenciones de urgencia - IRA Alta (J00-J06),267,1,5,42,207,12
La Reina,20-2024,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),17,0,0,1,9,7
La Reina,20-2024,25,Hospitalizaciones - Total,0,0,0,0,0,0
La Reina,20-2024,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",0,0,0,0,0,0
La Reina,20-2024,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",0,0,0,0,0,0
La Reina,20-2024,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
La Reina,20-2024,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
La Reina,21-2024,1,Atenciones de urgencia - Total,916,6,55,110,603,142
La Reina,21-2024,2,Atenciones de urgencia - Total Respiratorios,392,2,22,52,274,42
La Reina,21-2024,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),140,2,11,18,96,13
La Reina,21-2024,4,Atenciones de urgencia - Influenza (J09-J11),27,0,1,3,22,1
La Reina,21-2024,5,Atenciones de urgencia - Neumonía (J12-J18),29,0,0,3,15,11
La Reina,21-2024,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",10,0,0,1,8,1
La Reina,21-2024,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
La Reina,21-2024,10,Atenciones de urgencia - IRA Alta (J00-J06),171,0,10,27,126,8
La Reina,21-2024,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),15,0,0,0,7,8
La Reina,21-2024,25,Hospitalizaciones - Total,0,0,0,0,0,0
La Reina,21-2024,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",0,0,0,0,0,0
La Reina,21-2024,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",0,0,0,0,0,0
La Reina,21-2024,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
La Reina,21-2024,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
La Reina,22-2024,1,Atenciones de urgencia - Total,830,8,36,108,555,123
La Reina,22-2024,2,Atenciones de urgencia - Total Respiratorios,319,6,18,49,208,38
La Reina,22-2024,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),90,2,5,11,60,12
La Reina,22-2024,4,Atenciones de urgencia - Influenza (J09-J11),18,0,0,5,12,1
La Reina,22-2024,5,Atenciones de urgencia - Neumonía (J12-J18),27,0,0,1,14,12
La Reina,22-2024,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",6,0,0,0,2,4
La Reina,22-2024,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
La Reina,22-2024,10,Atenciones de urgencia - IRA Alta (J00-J06),172,4,13,32,116,7
La Reina,22-2024,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),6,0,0,0,4,2
La Reina,22-2024,25,Hospitalizaciones - Total,0,0,0,0,0,0
La Reina,22-2024,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",0,0,0,0,0,0
La Reina,22-2024,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",0,0,0,0,0,0
La Reina,22-2024,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
La Reina,22-2024,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
La Reina,23-2024,1,Atenciones de urgencia - Total,853,10,59,95,537,152
La Reina,23-2024,2,Atenciones de urgencia - Total Respiratorios,276,3,26,45,172,30
La Reina,23-2024,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),92,1,16,16,53,6
La Reina,23-2024,4,Atenciones de urgencia - Influenza (J09-J11),12,0,0,2,10,0
La Reina,23-2024,5,Atenciones de urgencia - Neumonía (J12-J18),21,0,2,1,11,7
La Reina,23-2024,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",10,0,1,1,3,5
