GLOSATIPOESTABLECIMIENTO,semana_epi_str,IdCausa,Causa,Total,Menores_1,De_1_a_4,De_5_a_14,De_15_a_64,De_65_y_mas
SAPU,41-2023,2,Atenciones de urgencia - Total Respiratorios,29897,882,3720,7614,14989,2692
SAPU,41-2023,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),4348,199,654,1069,1910,516
SAPU,41-2023,4,Atenciones de urgencia - Influenza (J09-J11),189,1,4,24,135,25
SAPU,41-2023,5,Atenciones de urgencia - Neumonía (J12-J18),782,9,35,98,301,339
SAPU,41-2023,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",2298,91,275,554,1139,239
SAPU,41-2023,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
SAPU,41-2023,10,Atenciones de urgencia - IRA Alta (J00-J06),21390,563,2694,5705,11110,1318
SAPU,41-2023,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),890,19,58,164,394,255
SAPU,41-2023,25,Hospitalizaciones - Total,0,0,0,0,0,0
SAPU,41-2023,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",88,1,0,5,72,10
SAPU,41-2023,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",65,0,0,7,51,7
SAPU,41-2023,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
SAPU,41-2023,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
SAPU,42-2023,1,Atenciones de urgencia - Total,72978,1405,6205,14063,42539,8766
SAPU,42-2023,2,Atenciones de urgencia - Total Respiratorios,29442,832,3560,7594,14875,2581
SAPU,42-2023,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),4369,188,613,1105,1911,552
SAPU,42-2023,4,Atenciones de urgencia - Influenza (J09-J11),195,4,12,18,143,18
SAPU,42-2023,5,Atenciones de urgencia - Neumonía (J12-J18),827,12,55,80,322,358
SAPU,42-2023,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",2554,103,306,627,1307,211
SAPU,42-2023,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
SAPU,42-2023,10,Atenciones de urgencia - IRA Alta (J00-J06),20560,509,2501,5601,10747,1202
SAPU,42-2023,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),937,16,73,163,445,240
SAPU,42-2023,25,Hospitalizaciones - Total,0,0,0,0,0,0
SAPU,42-2023,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",156,1,7,16,108,24
SAPU,42-2023,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",77,0,0,7,58,12
SAPU,42-2023,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
SAPU,42-2023,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
SAPU,43-2023,1,Atenciones de urgencia - Total,70874,1293,6046,13170,41799,8566
SAPU,43-2023,2,Atenciones de urgencia - Total Respiratorios,27990,782,3422,7047,14193,2546
SAPU,43-2023,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),4222,162,638,985,1915,522
SAPU,43-2023,4,Atenciones de urgencia - Influenza (J09-J11),167,1,4,23,119,20
SAPU,43-2023,5,Atenciones de urgencia - Neumonía (J12-J18),784,8,46,82,278,370
SAPU,43-2023,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",2649,83,309,666,1360,231
SAPU,43-2023,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
SAPU,43-2023,10,Atenciones de urgencia - IRA Alta (J00-J06),19215,507,2360,5123,10036,1189
SAPU,43-2023,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),953,21,65,168,485,214
SAPU,43-2023,25,Hospitalizaciones - Total,0,0,0,0,0,0
SAPU,43-2023,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",132,2,2,8,102,18
SAPU,43-2023,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",109,0,0,9,83,17
SAPU,43-2023,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
SAPU,43-2023,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
SAPU,44-2023,1,Atenciones de urgencia - Total,67630,1209,5285,11682,40895,8559
SAPU,44-2023,2,Atenciones de urgencia - Total Respiratorios,25799,715,2932,6252,13485,2415
SAPU,44-2023,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),3841,178,521,861,1806,475
SAPU,44-2023,4,Atenciones de urgencia - Influenza (J09-J11),169,2,2,14,127,24
SAPU,44-2023,5,Atenciones de urgencia - Neumonía (J12-J18),683,8,30,62,261,322
SAPU,44-2023,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",2031,70,241,476,1048,196
SAPU,44-2023,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
SAPU,44-2023,10,Atenciones de urgencia - IRA Alta (J00-J06),18226,430,2088,4692,9850,1166
SAPU,44-2023,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),849,27,50,147,393,232
SAPU,44-2023,25,Hospitalizaciones - Total,0,0,0,0,0,0
SAPU,44-2023,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",167,2,4,5,125,31
SAPU,44-2023,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",117,0,0,7,96,14
SAPU,44-2023,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
SAPU,44-2023,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
SAPU,45-2023,1,Atenciones de urgencia - Total,66975,1161,5465,12077,40228,8044
SAPU,45-2023,2,Atenciones de urgencia - Total Respiratorios,24014,653,2893,5819,12531,2118
SAPU,45-2023,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),3399,165,503,725,1588,418
SAPU,45-2023,4,Atenciones de urgencia - Influenza (J09-J11),149,1,2,19,109,18
SAPU,45-2023,5,Atenciones de urgencia - Neumonía (J12-J18),628,5,41,61,218,303
SAPU,45-2023,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",2062,72,225,489,1091,185
SAPU,45-2023,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
SAPU,45-2023,10,Atenciones de urgencia - IRA Alta (J00-J06),17046,395,2062,4421,9175,993
SAPU,45-2023,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),730,15,60,104,350,201
SAPU,45-2023,25,Hospitalizaciones - Total,0,0,0,0,0,0
SAPU,45-2023,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",177,1,3,5,138,30
SAPU,45-2023,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",131,0,0,8,111,12
SAPU,45-2023,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
SAPU,45-2023,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
SAPU,46-2023,1,Atenciones de urgencia - Total,66018,1203,5591,12142,38988,8094
SAPU,46-2023,2,Atenciones de urgencia - Total Respiratorios,23986,678,2972,6225,12001,2110
SAPU,46-2023,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),3132,136,502,737,1389,368
SAPU,46-2023,4,Atenciones de urgencia - Influenza (J09-J11),155,2,5,21,106,21
SAPU,46-2023,5,Atenciones de urgencia - Neumonía (J12-J18),622,7,38,51,222,304
SAPU,46-2023,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",2087,77,253,527,1049,181
SAPU,46-2023,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
SAPU,46-2023,10,Atenciones de urgencia - IRA Alta (J00-J06),17270,434,2129,4765,8887,1055
SAPU,46-2023,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),720,22,45,124,348,181
SAPU,46-2023,25,Hospitalizaciones - Total,0,0,0,0,0,0
SAPU,46-2023,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",181,1,0,7,147,26
SAPU,46-2023,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",160,1,2,10,128,19
SAPU,46-2023,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
SAPU,46-2023,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
SAPU,47-2023,1,Atenciones de urgencia - Total,67345,1126,5840,12670,39385,8324
SAPU,47-2023,2,Atenciones de urgencia - Total Respiratorios,23551,629,2946,6094,11757,2125
SAPU,47-2023,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),3047,132,465,680,1339,431
SAPU,47-2023,4,Atenciones de urgencia - Influenza (J09-J11),141,3,6,21,94,17
SAPU,47-2023,5,Atenciones de urgencia - Neumonía (J12-J18),578,12,44,51,191,280
SAPU,47-2023,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",1904,67,214,455,965,203
SAPU,47-2023,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
SAPU,47-2023,10,Atenciones de urgencia - IRA Alta (J00-J06),17192,401,2172,4771,8857,991
SAPU,47-2023,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),689,14,45,116,311,203
SAPU,47-2023,25,Hospitalizaciones - Total,0,0,0,0,0,0
SAPU,47-2023,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",235,1,1,13,193,27
SAPU,47-2023,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",180,0,5,19,140,16
SAPU,47-2023,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
SAPU,47-2023,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
SAPU,48-2023,1,Atenciones de urgencia - Total,64556,1206,5755,11916,37420,8259
SAPU,48-2023,2,Atenciones de urgencia - Total Respiratorios,21056,645,2887,5479,10128,1917
SAPU,48-2023,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),2699,122,442,629,1157,349
SAPU,48-2023,4,Atenciones de urgencia - Influenza (J09-J11),129,5,10,25,78,11
SAPU,48-2023,5,Atenciones de urgencia - Neumonía (J12-J18),551,14,33,42,197,265
SAPU,48-2023,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",1698,65,198,421,846,168
SAPU,48-2023,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
SAPU,48-2023,10,Atenciones de urgencia - IRA Alta (J00-J06),15316,424,2152,4261,7551,928
SAPU,48-2023,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),663,15,52,101,299,196
SAPU,48-2023,25,Hospitalizaciones - Total,0,0,0,0,0,0
SAPU,48-2023,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",177,1,0,7,136,33
SAPU,48-2023,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",161,1,1,15,130,14
SAPU,48-2023,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
SAPU,48-2023,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
SAPU,49-2023,1,Atenciones de urgencia - Total,65380,1199,5959,11683,38295,8244
SAPU,49-2023,2,Atenciones de urgencia - Total Respiratorios,21174,659,2996,5451,10283,1785
SAPU,49-2023,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),2586,122,442,580,1126,316
SAPU,49-2023,4,Atenciones de urgencia - Influenza (J09-J11),110,1,4,14,75,16
SAPU,49-2023,5,Atenciones de urgencia - Neumonía (J12-J18),525,11,45,51,189,229
SAPU,49-2023,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",1716,85,215,426,838,152
SAPU,49-2023,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
SAPU,49-2023,10,Atenciones de urgencia - IRA Alta (J00-J06),15553,429,2232,4269,7746,877
SAPU,49-2023,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),684,11,58,111,309,195
SAPU,49-2023,25,Hospitalizaciones - Total,0,0,0,0,0,0
SAPU,49-2023,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",128,0,2,3,103,20
SAPU,49-2023,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",113,0,6,12,78,17
SAPU,49-2023,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
SAPU,49-2023,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
SAPU,50-2023,1,Atenciones de urgencia - Total,62656,1140,5433,10225,37740,8118
SAPU,50-2023,2,Atenciones de urgencia - Total Respiratorios,18658,567,2563,4177,9661,1690
SAPU,50-2023,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),2329,110,387,439,1059,334
SAPU,50-2023,4,Atenciones de urgencia - Influenza (J09-J11),92,1,2,12,61,16
SAPU,50-2023,5,Atenciones de urgencia - Neumonía (J12-J18),453,4,18,30,160,241
SAPU,50-2023,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",1537,75,223,334,746,159
SAPU,50-2023,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
SAPU,50-2023,10,Atenciones de urgencia - IRA Alta (J00-J06),13659,368,1884,3297,7324,786
SAPU,50-2023,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),588,9,49,65,311,154
SAPU,50-2023,25,Hospitalizaciones - Total,0,0,0,0,0,0
SAPU,50-2023,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",119,1,0,3,95,20
SAPU,50-2023,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",104,1,2,9,73,19
SAPU,50-2023,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
SAPU,50-2023,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
SAPU,51-2023,1,Atenciones de urgencia - Total,61774,1134,5238,8901,38386,8115
SAPU,51-2023,2,Atenciones de urgencia - Total Respiratorios,17591,591,2343,3405,9570,1682
SAPU,51-2023,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),1960,86,334,337,919,284
SAPU,51-2023,4,Atenciones de urgencia - Influenza (J09-J11),122,0,10,15,85,12
SAPU,51-2023,5,Atenciones de urgencia - Neumonía (J12-J18),398,10,27,30,124,207
SAPU,51-2023,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",1398,71,188,268,724,147
SAPU,51-2023,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
SAPU,51-2023,10,Atenciones de urgencia - IRA Alta (J00-J06),13152,408,1755,2706,7429,854
SAPU,51-2023,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),561,16,29,49,289,178
SAPU,51-2023,25,Hospitalizaciones - Total,0,0,0,0,0,0
SAPU,51-2023,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",114,0,0,3,93,18
SAPU,51-2023,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",80,0,0,3,65,12
SAPU,51-2023,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
SAPU,51-2023,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
SAPU,52-2023,1,Atenciones de urgencia - Total,62438,1120,4800,7931,39625,8962
SAPU,52-2023,2,Atenciones de urgencia - Total Respiratorios,16406,516,1954,2782,9341,1813
SAPU,52-2023,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),1817,74,272,289,907,275
SAPU,52-2023,4,Atenciones de urgencia - Influenza (J09-J11),95,1,2,8,70,14
SAPU,52-2023,5,Atenciones de urgencia - Neumonía (J12-J18),384,11,20,20,133,200
SAPU,52-2023,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",1184,45,146,158,636,199
SAPU,52-2023,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
SAPU,52-2023,10,Atenciones de urgencia - IRA Alta (J00-J06),12330,371,1475,2252,7296,936
SAPU,52-2023,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),596,14,39,55,299,189
SAPU,52-2023,25,Hospitalizaciones - Total,0,0,0,0,0,0
SAPU,52-2023,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",106,0,1,2,89,14
SAPU,52-2023,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",63,1,2,3,44,13
SAPU,52-2023,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
SAPU,52-2023,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
SAR,01-2023,1,Atenciones de urgencia - Total,20207,354,1481,1875,13147,3350
SAR,01-2023,2,Atenciones de urgencia - Total Respiratorios,3752,161,545,474,2124,448
SAR,01-2023,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),334,23,65,23,171,52
SAR,01-2023,4,Atenciones de urgencia - Influenza (J09-J11),22,0,1,2,14,5
SAR,01-2023,5,Atenciones de urgencia - Neumonía (J12-J18),126,4,12,3,35,72
SAR,01-2023,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",173,10,21,19,88,35
SAR,01-2023,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
SAR,01-2023,10,Atenciones de urgencia - IRA Alta (J00-J06),2935,120,441,426,1725,223
SAR,01-2023,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),162,4,5,1,91,61
SAR,01-2023,25,Hospitalizaciones - Total,0,0,0,0,0,0
SAR,01-2023,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",581,7,6,23,456,89
SAR,01-2023,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",923,5,29,67,695,127
SAR,01-2023,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
SAR,01-2023,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
SAR,02-2023,1,Atenciones de urgencia - Total,19181,277,1326,1941,12571,3066
SAR,02-2023,2,Atenciones de urgencia - Total Respiratorios,3178,106,502,465,1716,389
SAR,02-2023,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),281,27,66,27,119,42
SAR,02-2023,4,Atenciones de urgencia - Influenza (J09-J11),18,0,1,1,13,3
SAR,02-2023,5,Atenciones de urgencia - Neumonía (J12-J18),119,2,6,7,43,61
SAR,02-2023,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",165,4,22,17,82,40
SAR,02-2023,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
SAR,02-2023,10,Atenciones de urgencia - IRA Alta (J00-J06),2472,72,405,404,1404,187
SAR,02-2023,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),123,1,2,9,55,56
SAR,02-2023,25,Hospitalizaciones - Total,0,0,0,0,0,0
SAR,02-2023,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",502,4,10,16,401,71
SAR,02-2023,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",855,6,27,60,647,115
SAR,02-2023,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
SAR,02-2023,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
SAR,03-2023,1,Atenciones de urgencia - Total,18279,288,1246,1707,12043,2995
SAR,03-2023,2,Atenciones de urgencia - Total Respiratorios,2847,118,454,409,1534,332
SAR,03-2023,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),260,17,64,19,105,55
SAR,03-2023,4,Atenciones de urgencia - Influenza (J09-J11),20,1,1,0,11,7
SAR,03-2023,5,Atenciones de urgencia - Neumonía (J12-J18),98,2,9,5,29,53
SAR,03-2023,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",143,6,15,18,58,46
SAR,03-2023,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
SAR,03-2023,10,Atenciones de urgencia - IRA Alta (J00-J06),2196,90,355,356,1281,114
SAR,03-2023,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),130,2,10,11,50,57
SAR,03-2023,25,Hospitalizaciones - Total,0,0,0,0,0,0
SAR,03-2023,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",421,2,5,20,337,57
SAR,03-2023,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",679,2,20,50,526,81
SAR,03-2023,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
SAR,03-2023,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
SAR,04-2023,1,Atenciones de urgencia - Total,18033,296,1147,1769,11771,3050
SAR,04-2023,2,Atenciones de urgencia - Total Respiratorios,2550,119,366,432,1365,268
SAR,04-2023,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),169,13,40,23,72,21
SAR,04-2023,4,Atenciones de urgencia - Influenza (J09-J11),17,0,0,2,11,4
SAR,04-2023,5,Atenciones de urgencia - Neumonía (J12-J18),99,2,5,7,42,43
SAR,04-2023,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",144,7,15,17,65,40
SAR,04-2023,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
SAR,04-2023,10,Atenciones de urgencia - IRA Alta (J00-J06),2007,95,301,377,1115,119
SAR,04-2023,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),114,2,5,6,60,41
SAR,04-2023,25,Hospitalizaciones - Total,0,0,0,0,0,0
SAR,04-2023,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",324,2,4,22,254,42
SAR,04-2023,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",662,5,16,58,496,87
SAR,04-2023,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
SAR,04-2023,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
SAR,05-2023,1,Atenciones de urgencia - Total,17417,278,1091,1712,11649,2687
SAR,05-2023,2,Atenciones de urgencia - Total Respiratorios,2374,115,356,380,1277,246
SAR,05-2023,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),184,20,35,21,78,30
SAR,05-2023,4,Atenciones de urgencia - Influenza (J09-J11),12,0,1,0,8,3
SAR,05-2023,5,Atenciones de urgencia - Neumonía (J12-J18),66,2,0,0,27,37
SAR,05-2023,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",132,10,4,12,74,32
SAR,05-2023,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
SAR,05-2023,10,Atenciones de urgencia - IRA Alta (J00-J06),1876,81,316,341,1036,102
SAR,05-2023,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),104,2,0,6,54,42
SAR,05-2023,25,Hospitalizaciones - Total,0,0,0,0,0,0
SAR,05-2023,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",289,0,4,17,235,33
SAR,05-2023,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",588,3,18,62,429,76
SAR,05-2023,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
SAR,05-2023,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
SAR,06-2023,1,Atenciones de urgencia - Total,17812,229,1031,1847,11851,2854
SAR,06-2023,2,Atenciones de urgencia - Total Respiratorios,2467,82,351,457,1308,269
SAR,06-2023,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),207,20,50,31,85,21
SAR,06-2023,4,Atenciones de urgencia - Influenza (J09-J11),18,0,4,1,9,4
SAR,06-2023,5,Atenciones de urgencia - Neumonía (J12-J18),92,2,4,4,29,53
SAR,06-2023,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",105,4,10,8,52,31
SAR,06-2023,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
SAR,06-2023,10,Atenciones de urgencia - IRA Alta (J00-J06),1918,56,275,407,1071,109
SAR,06-2023,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),127,0,8,6,62,51
SAR,06-2023,25,Hospitalizaciones - Total,0,0,0,0,0,0
SAR,06-2023,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",325,3,6,20,244,52
SAR,06-2023,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",585,3,23,63,428,68
SAR,06-2023,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
SAR,06-2023,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
SAR,07-2023,1,Atenciones de urgencia - Total,18424,297,1068,1903,12255,2901
SAR,07-2023,2,Atenciones de urgencia - Total Respiratorios,2845,115,375,517,1536,302
SAR,07-2023,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),256,14,36,34,132,40
SAR,07-2023,4,Atenciones de urgencia - Influenza (J09-J11),18,0,2,1,12,3
SAR,07-2023,5,Atenciones de urgencia - Neumonía (J12-J18),82,1,3,4,26,48
SAR,07-2023,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",110,7,9,7,54,33
SAR,07-2023,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
SAR,07-2023,10,Atenciones de urgencia - IRA Alta (J00-J06),2264,92,323,465,1267,117
SAR,07-2023,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),115,1,2,6,45,61
SAR,07-2023,25,Hospitalizaciones - Total,0,0,0,0,0,0
SAR,07-2023,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",358,5,3,28,278,44
SAR,07-2023,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",705,2,25,80,523,75
SAR,07-2023,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
SAR,07-2023,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
SAR,08-2023,1,Atenciones de urgencia - Total,18898,282,1060,1807,12829,2920
SAR,08-2023,2,Atenciones de urgencia - Total Respiratorios,3194,124,406,526,1839,299
SAR,08-2023,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),255,13,37,31,140,34
SAR,08-2023,4,Atenciones de urgencia - Influenza (J09-J11),13,0,1,2,6,4
SAR,08-2023,5,Atenciones de urgencia - Neumonía (J12-J18),99,3,8,3,33,52
SAR,08-2023,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",93,7,7,11,44,24
SAR,08-2023,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
SAR,08-2023,10,Atenciones de urgencia - IRA Alta (J00-J06),2608,100,351,472,1550,135
SAR,08-2023,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),126,1,2,7,66,50
SAR,08-2023,25,Hospitalizaciones - Total,0,0,0,0,0,0
SAR,08-2023,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",451,2,9,32,341,67
SAR,08-2023,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",836,5,20,70,651,90
