,GLOSATIPOESTABLECIMIENTO,semana,IdCausa,Causa,Total,Menores_1,De_1_a_4,De_5_a_14,De_15_a_64,De_65_y_mas
1379,SAPU,47,10,Atenciones de urgencia - IRA Alta (J00-J06),16752,321,1739,4618,9157,917
1380,SAPU,47,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),547,12,26,87,256,166
1381,SAPU,47,25,Hospitalizaciones - Total,0,0,0,0,0,0
1382,SAPU,47,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",0,0,0,0,0,0
1383,SAPU,47,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",9,0,1,2,5,1
1384,SAPU,47,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
1385,SAPU,47,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
1386,SAPU,48,1,Atenciones de urgencia - Total,65563,895,4859,11813,39576,8420
1387,SAPU,48,2,Atenciones de urgencia - Total Respiratorios,22603,494,2330,5606,12200,1973
1388,SAPU,48,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),2812,85,343,649,1428,307
1389,SAPU,48,4,Atenciones de urgencia - Influenza (J09-J11),265,1,7,55,180,22
1390,SAPU,48,5,Atenciones de urgencia - Neumonía (J12-J18),715,10,35,102,309,259
1391,SAPU,48,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",1599,54,172,378,821,174
1392,SAPU,48,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
1393,SAPU,48,10,Atenciones de urgencia - IRA Alta (J00-J06),16591,340,1737,4331,9147,1036
1394,SAPU,48,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),621,4,36,91,315,175
1395,SAPU,48,25,Hospitalizaciones - Total,0,0,0,0,0,0
1396,SAPU,48,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",2,0,1,0,1,0
1397,SAPU,48,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",4,0,0,0,2,2
1398,SAPU,48,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
1399,SAPU,48,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
1400,SAPU,49,1,Atenciones de urgencia - Total,63282,826,4581,10725,38915,8235
1401,SAPU,49,2,Atenciones de urgencia - Total Respiratorios,22271,428,2170,5117,12546,2010
1402,SAPU,49,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),2875,81,313,614,1547,320
1403,SAPU,49,4,Atenciones de urgencia - Influenza (J09-J11),211,1,5,39,150,16
1404,SAPU,49,5,Atenciones de urgencia - Neumonía (J12-J18),722,4,45,93,303,277
1405,SAPU,49,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",1327,22,134,260,739,172
1406,SAPU,49,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
1407,SAPU,49,10,Atenciones de urgencia - IRA Alta (J00-J06),16625,310,1641,4038,9584,1052
1408,SAPU,49,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),511,10,32,73,223,173
1409,SAPU,49,25,Hospitalizaciones - Total,0,0,0,0,0,0
1410,SAPU,49,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",19,0,0,0,12,7
1411,SAPU,49,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",7,1,0,0,6,0
1412,SAPU,49,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
1413,SAPU,49,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
1414,SAPU,50,1,Atenciones de urgencia - Total,61881,810,4311,9146,39360,8254
1415,SAPU,50,2,Atenciones de urgencia - Total Respiratorios,19677,370,1844,3927,11773,1763
1416,SAPU,50,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),2472,67,290,460,1350,305
1417,SAPU,50,4,Atenciones de urgencia - Influenza (J09-J11),208,1,8,41,143,15
1418,SAPU,50,5,Atenciones de urgencia - Neumonía (J12-J18),633,4,29,68,298,234
1419,SAPU,50,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",1012,38,74,178,589,133
1420,SAPU,50,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
1421,SAPU,50,10,Atenciones de urgencia - IRA Alta (J00-J06),14880,258,1420,3128,9154,920
1422,SAPU,50,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),472,2,23,52,239,156
1423,SAPU,50,25,Hospitalizaciones - Total,0,0,0,0,0,0
1424,SAPU,50,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",5,1,0,0,4,0
1425,SAPU,50,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",14,0,0,2,11,1
1426,SAPU,50,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
1427,SAPU,50,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
1428,SAPU,51,1,Atenciones de urgencia - Total,58251,767,4016,7496,37774,8198
1429,SAPU,51,2,Atenciones de urgencia - Total Respiratorios,16533,330,1564,2774,10224,1641
1430,SAPU,51,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),1966,48,228,331,1096,263
1431,SAPU,51,4,Atenciones de urgencia - Influenza (J09-J11),203,1,8,31,143,20
1432,SAPU,51,5,Atenciones de urgencia - Neumonía (J12-J18),517,1,12,42,235,227
1433,SAPU,51,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",895,30,66,129,539,131
1434,SAPU,51,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
1435,SAPU,51,10,Atenciones de urgencia - IRA Alta (J00-J06),12497,249,1243,2201,7979,825
1436,SAPU,51,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),455,1,7,40,232,175
1437,SAPU,51,25,Hospitalizaciones - Total,0,0,0,0,0,0
1438,SAPU,51,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",0,0,0,0,0,0
1439,SAPU,51,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",10,0,0,1,9,0
1440,SAPU,51,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
1441,SAPU,51,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
1442,SAPU,52,1,Atenciones de urgencia - Total,58403,795,3608,6696,38241,9063
1443,SAPU,52,2,Atenciones de urgencia - Total Respiratorios,14214,303,1276,2005,9010,1620
1444,SAPU,52,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),1829,41,222,197,1093,276
1445,SAPU,52,4,Atenciones de urgencia - Influenza (J09-J11),176,0,4,19,137,16
1446,SAPU,52,5,Atenciones de urgencia - Neumonía (J12-J18),478,1,17,25,207,228
1447,SAPU,52,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",762,30,65,102,441,124
1448,SAPU,52,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
1449,SAPU,52,10,Atenciones de urgencia - IRA Alta (J00-J06),10492,229,953,1628,6889,793
1450,SAPU,52,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),477,2,15,34,243,183
1451,SAPU,52,25,Hospitalizaciones - Total,0,0,0,0,0,0
1452,SAPU,52,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",3,0,1,0,2,0
1453,SAPU,52,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",7,0,0,0,4,3
1454,SAPU,52,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
1455,SAPU,52,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
1456,SAR,1,1,Atenciones de urgencia - Total,27108,373,1615,2948,17436,4736
1457,SAR,1,2,Atenciones de urgencia - Total Respiratorios,5081,156,547,720,2943,715
1458,SAR,1,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),637,29,96,66,329,117
1459,SAR,1,4,Atenciones de urgencia - Influenza (J09-J11),62,0,6,2,42,12
1460,SAR,1,5,Atenciones de urgencia - Neumonía (J12-J18),277,11,15,13,109,129
1461,SAR,1,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",280,9,25,30,138,78
1462,SAR,1,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
1463,SAR,1,10,Atenciones de urgencia - IRA Alta (J00-J06),3580,106,402,594,2202,276
1464,SAR,1,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),245,1,3,15,123,103
1465,SAR,1,25,Hospitalizaciones - Total,0,0,0,0,0,0
1466,SAR,1,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",55,0,1,2,45,7
1467,SAR,1,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",47,0,3,3,37,4
1468,SAR,1,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
1469,SAR,1,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
1470,SAR,2,1,Atenciones de urgencia - Total,20310,318,1279,2179,13093,3441
1471,SAR,2,2,Atenciones de urgencia - Total Respiratorios,3709,125,430,504,2125,525
1472,SAR,2,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),409,31,52,35,207,84
1473,SAR,2,4,Atenciones de urgencia - Influenza (J09-J11),38,0,0,3,27,8
1474,SAR,2,5,Atenciones de urgencia - Neumonía (J12-J18),196,3,22,6,67,98
1475,SAR,2,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",188,5,15,28,94,46
1476,SAR,2,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
1477,SAR,2,10,Atenciones de urgencia - IRA Alta (J00-J06),2729,85,340,422,1656,226
1478,SAR,2,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),149,1,1,10,74,63
1479,SAR,2,25,Hospitalizaciones - Total,0,0,0,0,0,0
1480,SAR,2,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",69,0,1,0,59,9
1481,SAR,2,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",79,0,2,3,68,6
1482,SAR,2,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
1483,SAR,2,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
1484,SAR,3,1,Atenciones de urgencia - Total,20192,291,1157,1997,13411,3336
1485,SAR,3,2,Atenciones de urgencia - Total Respiratorios,3490,122,345,449,2132,442
1486,SAR,3,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),377,25,54,38,194,66
1487,SAR,3,4,Atenciones de urgencia - Influenza (J09-J11),22,0,0,2,12,8
1488,SAR,3,5,Atenciones de urgencia - Neumonía (J12-J18),168,1,11,3,67,86
1489,SAR,3,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",165,5,14,14,89,43
1490,SAR,3,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
1491,SAR,3,10,Atenciones de urgencia - IRA Alta (J00-J06),2612,91,264,386,1691,180
1492,SAR,3,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),146,0,2,6,79,59
1493,SAR,3,25,Hospitalizaciones - Total,0,0,0,0,0,0
1494,SAR,3,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",97,1,1,0,79,16
1495,SAR,3,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",94,0,3,3,72,16
1496,SAR,3,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
1497,SAR,3,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
1498,SAR,4,1,Atenciones de urgencia - Total,19934,307,1106,2189,13007,3325
1499,SAR,4,2,Atenciones de urgencia - Total Respiratorios,3367,123,352,471,1952,469
1500,SAR,4,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),317,17,48,32,156,64
1501,SAR,4,4,Atenciones de urgencia - Influenza (J09-J11),20,0,0,1,13,6
1502,SAR,4,5,Atenciones de urgencia - Neumonía (J12-J18),142,1,8,6,45,82
1503,SAR,4,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",183,6,10,17,93,57
1504,SAR,4,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
1505,SAR,4,10,Atenciones de urgencia - IRA Alta (J00-J06),2562,99,284,410,1570,199
1506,SAR,4,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),143,0,2,5,75,61
1507,SAR,4,25,Hospitalizaciones - Total,0,0,0,0,0,0
1508,SAR,4,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",92,0,0,2,76,14
1509,SAR,4,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",65,0,0,1,54,10
1510,SAR,4,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
1511,SAR,4,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
1512,SAR,5,1,Atenciones de urgencia - Total,20074,285,1064,2195,13082,3448
1513,SAR,5,2,Atenciones de urgencia - Total Respiratorios,3268,104,327,505,1903,429
1514,SAR,5,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),321,18,43,38,156,66
1515,SAR,5,4,Atenciones de urgencia - Influenza (J09-J11),19,0,0,2,12,5
1516,SAR,5,5,Atenciones de urgencia - Neumonía (J12-J18),140,1,5,5,42,87
1517,SAR,5,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",191,5,7,20,103,56
1518,SAR,5,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
1519,SAR,5,10,Atenciones de urgencia - IRA Alta (J00-J06),2464,80,271,430,1516,167
1520,SAR,5,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),133,0,1,10,74,48
1521,SAR,5,25,Hospitalizaciones - Total,0,0,0,0,0,0
1522,SAR,5,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",121,2,1,5,82,31
1523,SAR,5,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",76,0,1,8,56,11
1524,SAR,5,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
1525,SAR,5,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
1526,SAR,6,1,Atenciones de urgencia - Total,19930,291,997,2042,13130,3470
1527,SAR,6,2,Atenciones de urgencia - Total Respiratorios,3485,121,320,524,2014,506
1528,SAR,6,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),319,25,43,36,142,73
1529,SAR,6,4,Atenciones de urgencia - Influenza (J09-J11),25,0,0,2,20,3
1530,SAR,6,5,Atenciones de urgencia - Neumonía (J12-J18),136,2,4,1,37,92
1531,SAR,6,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",193,4,10,18,102,59
1532,SAR,6,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
1533,SAR,6,10,Atenciones de urgencia - IRA Alta (J00-J06),2658,90,262,461,1631,214
1534,SAR,6,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),154,0,1,6,82,65
1535,SAR,6,25,Hospitalizaciones - Total,0,0,0,0,0,0
1536,SAR,6,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",135,3,3,2,106,21
1537,SAR,6,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",99,1,2,5,79,12
1538,SAR,6,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
1539,SAR,6,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
1540,SAR,7,1,Atenciones de urgencia - Total,18550,251,936,1738,12337,3288
1541,SAR,7,2,Atenciones de urgencia - Total Respiratorios,3180,92,283,437,1887,481
1542,SAR,7,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),267,12,28,27,140,60
1543,SAR,7,4,Atenciones de urgencia - Influenza (J09-J11),17,0,0,3,13,1
1544,SAR,7,5,Atenciones de urgencia - Neumonía (J12-J18),126,3,5,8,32,78
1545,SAR,7,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",167,4,10,12,80,61
1546,SAR,7,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
1547,SAR,7,10,Atenciones de urgencia - IRA Alta (J00-J06),2449,72,240,381,1554,202
1548,SAR,7,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),154,1,0,6,68,79
1549,SAR,7,25,Hospitalizaciones - Total,0,0,0,0,0,0
1550,SAR,7,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",144,2,0,11,103,28
1551,SAR,7,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",110,1,1,10,90,8
1552,SAR,7,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
1553,SAR,7,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
1554,SAR,8,1,Atenciones de urgencia - Total,18774,237,877,1637,12673,3350
1555,SAR,8,2,Atenciones de urgencia - Total Respiratorios,2965,87,239,355,1793,491
1556,SAR,8,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),261,8,28,24,142,59
1557,SAR,8,4,Atenciones de urgencia - Influenza (J09-J11),6,0,0,0,5,1
1558,SAR,8,5,Atenciones de urgencia - Neumonía (J12-J18),129,3,3,3,37,83
1559,SAR,8,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",157,5,9,17,74,52
1560,SAR,8,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
1561,SAR,8,10,Atenciones de urgencia - IRA Alta (J00-J06),2270,71,198,306,1467,228
1562,SAR,8,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),142,0,1,5,68,68
1563,SAR,8,25,Hospitalizaciones - Total,0,0,0,0,0,0
1564,SAR,8,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",151,0,1,15,107,28
1565,SAR,8,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",70,0,1,4,59,6
1566,SAR,8,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
1567,SAR,8,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
1568,SAR,9,1,Atenciones de urgencia - Total,19070,230,845,1715,12781,3499
1569,SAR,9,2,Atenciones de urgencia - Total Respiratorios,3132,99,249,421,1858,505
1570,SAR,9,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),236,13,26,26,122,49
1571,SAR,9,4,Atenciones de urgencia - Influenza (J09-J11),21,0,0,3,15,3
1572,SAR,9,5,Atenciones de urgencia - Neumonía (J12-J18),132,0,2,0,42,88
1573,SAR,9,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",149,4,7,9,70,59
1574,SAR,9,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
1575,SAR,9,10,Atenciones de urgencia - IRA Alta (J00-J06),2446,82,212,374,1545,233
1576,SAR,9,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),148,0,2,9,64,73
1577,SAR,9,25,Hospitalizaciones - Total,0,0,0,0,0,0
1578,SAR,9,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",131,1,0,6,98,26
1579,SAR,9,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",122,0,3,5,101,13
1580,SAR,9,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
1581,SAR,9,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
1582,SAR,10,1,Atenciones de urgencia - Total,19966,231,1005,2216,13115,3399
1583,SAR,10,2,Atenciones de urgencia - Total Respiratorios,3569,103,361,618,2021,466
1584,SAR,10,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),305,17,42,27,166,53
1585,SAR,10,4,Atenciones de urgencia - Influenza (J09-J11),25,0,1,2,18,4
1586,SAR,10,5,Atenciones de urgencia - Neumonía (J12-J18),134,4,7,1,38,84
1587,SAR,10,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",199,7,15,24,103,50
1588,SAR,10,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
1589,SAR,10,10,Atenciones de urgencia - IRA Alta (J00-J06),2743,75,293,551,1622,202
1590,SAR,10,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),163,0,3,13,74,73
1591,SAR,10,25,Hospitalizaciones - Total,0,0,0,0,0,0
1592,SAR,10,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",149,0,1,9,113,26
1593,SAR,10,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",96,1,2,9,70,14
1594,SAR,10,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
1595,SAR,10,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
1596,SAR,11,1,Atenciones de urgencia - Total,22533,314,1609,3670,13427,3513
1597,SAR,11,2,Atenciones de urgencia - Total Respiratorios,5568,175,837,1541,2517,498
1598,SAR,11,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),444,25,90,97,181,51
1599,SAR,11,4,Atenciones de urgencia - Influenza (J09-J11),26,0,0,2,19,5
1600,SAR,11,5,Atenciones de urgencia - Neumonía (J12-J18),139,1,4,9,43,82
1601,SAR,11,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",247,12,32,49,98,56
1602,SAR,11,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
1603,SAR,11,10,Atenciones de urgencia - IRA Alta (J00-J06),4527,137,705,1360,2083,242
1604,SAR,11,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),185,0,6,24,93,62
1605,SAR,11,25,Hospitalizaciones - Total,0,0,0,0,0,0
1606,SAR,11,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",128,1,0,18,92,17
1607,SAR,11,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",108,0,2,23,72,11
1608,SAR,11,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
1609,SAR,11,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
1610,SAR,12,1,Atenciones de urgencia - Total,25215,449,1938,4622,14821,3385
1611,SAR,12,2,Atenciones de urgencia - Total Respiratorios,7859,284,1124,2291,3590,570
1612,SAR,12,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),746,36,146,200,277,87
1613,SAR,12,4,Atenciones de urgencia - Influenza (J09-J11),41,1,2,7,27,4
1614,SAR,12,5,Atenciones de urgencia - Neumonía (J12-J18),177,1,11,13,45,107
1615,SAR,12,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",337,12,39,74,156,56
1616,SAR,12,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
1617,SAR,12,10,Atenciones de urgencia - IRA Alta (J00-J06),6319,234,919,1948,2973,245
1618,SAR,12,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),239,0,7,49,112,71
1619,SAR,12,25,Hospitalizaciones - Total,0,0,0,0,0,0
1620,SAR,12,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",66,1,0,2,53,10
1621,SAR,12,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",65,1,2,7,52,3
1622,SAR,12,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
1623,SAR,12,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
1624,SAR,13,1,Atenciones de urgencia - Total,23707,311,1719,3531,14728,3418
1625,SAR,13,2,Atenciones de urgencia - Total Respiratorios,6385,188,847,1411,3310,629
1626,SAR,13,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),745,36,133,141,327,108
1627,SAR,13,4,Atenciones de urgencia - Influenza (J09-J11),40,0,1,7,27,5
1628,SAR,13,5,Atenciones de urgencia - Neumonía (J12-J18),204,6,18,10,63,107
1629,SAR,13,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",293,11,33,43,149,57
1630,SAR,13,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
1631,SAR,13,10,Atenciones de urgencia - IRA Alta (J00-J06),4877,134,656,1179,2630,278
1632,SAR,13,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),226,1,6,31,114,74
1633,SAR,13,25,Hospitalizaciones - Total,0,0,0,0,0,0
1634,SAR,13,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",25,0,0,4,20,1
1635,SAR,13,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",20,0,0,2,14,4
1636,SAR,13,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
1637,SAR,13,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
1638,SAR,14,1,Atenciones de urgencia - Total,24329,330,1791,3815,14990,3403
1639,SAR,14,2,Atenciones de urgencia - Total Respiratorios,6485,198,883,1354,3487,563
1640,SAR,14,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),747,41,147,147,324,88
1641,SAR,14,4,Atenciones de urgencia - Influenza (J09-J11),55,0,2,9,38,6
1642,SAR,14,5,Atenciones de urgencia - Neumonía (J12-J18),192,1,20,10,83,78
1643,SAR,14,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",317,13,45,48,145,66
1644,SAR,14,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
1645,SAR,14,10,Atenciones de urgencia - IRA Alta (J00-J06),4976,142,660,1122,2799,253
1646,SAR,14,11,Atenciones de urgencia - Crisis obstructiva bronquial (J40-J46),198,1,9,18,98,72
1647,SAR,14,25,Hospitalizaciones - Total,0,0,0,0,0,0
1648,SAR,14,30,"Atenciones de urgencia - Covid-19, Identificado (U07.1)",16,0,0,0,13,3
1649,SAR,14,31,"Atenciones de urgencia - Covid-19, No Identificado (U07.2)",30,0,0,3,22,5
1650,SAR,14,32,Hospitalizaciones - Covid-19 Identificado (U7.1),0,0,0,0,0,0
1651,SAR,14,33,Hospitalizaciones - Covid-19 No Identificado (U7.2),0,0,0,0,0,0
1652,SAR,15,1,Atenciones de urgencia - Total,23698,309,1803,3949,14404,3233
1653,SAR,15,2,Atenciones de urgencia - Total Respiratorios,6652,154,870,1510,3546,572
1654,SAR,15,3,Atenciones de urgencia - Bronquitis/bronquiolitis aguda (J20-J21),731,24,147,131,349,80
1655,SAR,15,4,Atenciones de urgencia - Influenza (J09-J11),73,1,2,13,43,14
1656,SAR,15,5,Atenciones de urgencia - Neumonía (J12-J18),202,3,13,7,83,96
1657,SAR,15,6,"Atenciones de urgencia - Otra causa respiratoria (J22, J30-J39, J47, J60-J98)",296,5,44,63,126,58
1658,SAR,15,7,Hospitalizaciones - Sistema Respiratorio,0,0,0,0,0,0
